2969;1363;2653
2969;1361;2653
2968;1361;2656
2968;1364;2655
2969;1360;2655
2968;1360;2655
2968;1360;2656
2968;1363;2656
2969;1363;2656
2969;1361;2656
2967;1364;2656
2967;1364;2656
2969;1364;2656
2969;1364;2657
2969;1363;2656
2970;1363;2656
2970;1363;2658
2970;1364;2657
2968;1364;2657
2967;1364;2655
2967;1363;2657
2969;1363;2657
2969;1363;2657
2967;1362;2657
2968;1362;2657
2968;1361;2656
2969;1362;2656
2968;1362;2655
2968;1360;2656
2968;1365;2656
2969;1365;2654
2969;1362;2654
2968;1366;2654
2968;1366;2654
2968;1363;2654
2969;1363;2654
2969;1360;2654
2968;1364;2654
2969;1364;2655
2969;1365;2653
2969;1363;2653
2968;1363;2655
2968;1364;2655
2968;1362;2655
2969;1362;2655
2969;1360;2656
2968;1360;2656
2968;1363;2656
2969;1362;2656
2967;1362;2656
2967;1365;2655
2968;1361;2655
2969;1361;2655
2969;1362;2656
2969;1363;2656
2969;1363;2658
2969;1363;2656
2967;1363;2656
2967;1365;2658
2970;1364;2658
2970;1364;2656
2970;1363;2656
2968;1364;2656
2968;1364;2656
2968;1363;2657
2969;1361;2657
2968;1361;2655
2968;1361;2656
2969;1363;2656
2969;1363;2654
2969;1361;2654
2968;1361;2655
2968;1363;2653
2967;1361;2653
2967;1361;2655
2967;1360;2655
2967;1363;2655
2968;1363;2654
2968;1364;2655
2968;1363;2655
2968;1363;2655
2969;1361;2655
2967;1361;2655
2967;1359;2655
2969;1365;2655
2969;1365;2655
2969;1365;2654
2968;1365;2654
2969;1365;2656
2969;1364;2655
2969;1361;2655
2969;1361;2657
2969;1362;2657
2969;1362;2656
2969;1362;2655
2967;1363;2655
2967;1363;2656
2967;1364;2657
2970;1363;2657
2968;1363;2657
2968;1362;2658
2969;1364;2658
2969;1364;2657
2969;1365;2656
2969;1365;2656
2969;1365;2656
2969;1363;2656
2969;1363;2656
2969;1363;2655
2970;1363;2655
2968;1363;2653
2968;1361;2655
2968;1360;2655
2967;1360;2654
2967;1361;2654
2968;1361;2654
2968;1365;2654
2968;1362;2654
2967;1362;2655
2967;1361;2656
2969;1362;2656
2968;1362;2655
2968;1358;2655
2968;1365;2655
2968;1365;2656
2968;1363;2656
2968;1363;2656
2968;1363;2656
2968;1363;2656
2967;1363;2656
2967;1363;2656
2969;1364;2656
2969;1364;2656
2969;1366;2656
2968;1363;2656
2968;1363;2656
2968;1364;2656
2968;1363;2656
2968;1363;2657
2968;1362;2657
2969;1362;2656
2969;1363;2657
2969;1365;2657
2969;1365;2657
2969;1365;2656
2968;1360;2656
2968;1360;2655
2968;1362;2656
2970;1363;2656
2968;1363;2655
2968;1360;2655
2969;1360;2654
2969;1361;2654
2969;1360;2654
2967;1360;2654
2967;1362;2654
2965;1362;2654
2967;1362;2654
2967;1360;2655
2969;1360;2655
2969;1360;2655
2969;1361;2656
2969;1361;2656
2969;1365;2654
2971;1361;2654
2968;1361;2654
2968;1361;2656
2968;1363;2656
2969;1363;2655
2969;1362;2656
2970;1367;2656
2971;1367;2656
2971;1364;2657
2969;1362;2657
2969;1362;2656
2969;1362;2656
2969;1362;2656
2969;1360;2656
2970;1366;2656
2968;1366;2658
2968;1367;2657
2968;1364;2657
2968;1364;2657
2968;1363;2656
2969;1362;2656
2969;1362;2656
2968;1362;2656
2968;1362;2656
2968;1366;2656
2968;1363;2656
2969;1363;2654
2969;1363;2654
2968;1361;2654
2969;1361;2653
2969;1362;2653
2968;1363;2653
2967;1363;2654
2967;1360;2654
2968;1360;2655
2968;1362;2654
2967;1362;2654
2968;1362;2654
2968;1363;2655
2968;1360;2655
2969;1360;2654
2969;1362;2656
2968;1360;2656
2968;1360;2655
2968;1360;2656
2969;1360;2656
2969;1365;2657
2968;1363;2657
2968;1363;2656
2968;1362;2656
2969;1365;2656
2969;1365;2656
2969;1363;2656
2969;1367;2656
2969;1367;2657
2969;1366;2657
2968;1363;2656
2969;1362;2656
2967;1362;2655
2967;1361;2655
2968;1361;2656
2968;1362;2653
2967;1359;2653
2969;1359;2654
2969;1360;2655
2969;1360;2655
2967;1360;2655
2967;1360;2655
2969;1364;2655
2968;1364;2654
2968;1364;2654
2969;1364;2654
2969;1362;2655
2968;1363;2655
2969;1363;2656
2969;1363;2655
2969;1364;2655
2969;1364;2655
2969;1365;2655
2967;1364;2655
2967;1364;2653
2967;1362;2656
2969;1362;2656
2969;1363;2656
2969;1361;2656
2970;1361;2656
2970;1363;2656
2968;1365;2656
2965;1365;2657
2965;1364;2655
2969;1364;2655
2968;1364;2657
2968;1365;2657
2968;1364;2657
2968;1364;2658
2970;1364;2658
2967;1364;2656
2967;1362;2655
2971;1363;2655
2968;1363;2655
2968;1362;2656
2968;1359;2656
2965;1359;2654
2965;1360;2654
2967;1360;2654
2967;1360;2654
2967;1361;2654
2968;1361;2653
2968;1364;2655
2969;1359;2655
2967;1359;2655
2967;1360;2655
2969;1363;2655
2966;1363;2655
2966;1360;2656
2966;1362;2656
2970;1362;2655
2970;1364;2655
2968;1364;2654
2968;1364;2655
2967;1361;2655
2968;1361;2655
2968;1363;2655
2967;1363;2655
2969;1363;2656
2969;1363;2656
2967;1363;2656
2968;1363;2656
2968;1362;2656
2968;1362;2656
2968;1366;2658
2968;1363;2658
2969;1363;2656
2969;1366;2657
2968;1364;2657
2968;1364;2656
2968;1363;2656
2969;1364;2656
2967;1364;2656
2967;1364;2656
2967;1364;2656
2967;1362;2654
2967;1362;2654
2967;1362;2655
2967;1364;2654
2968;1363;2654
2968;1363;2653
2968;1359;2656
2968;1360;2656
2965;1360;2654
2965;1360;2653
2969;1364;2653
2969;1364;2654
2968;1363;2654
2969;1363;2655
2969;1364;2655
2970;1360;2655
2969;1360;2655
2969;1358;2655
2968;1362;2655
2967;1362;2655
2967;1362;2655
2968;1364;2655
2969;1364;2656
2969;1365;2656
2969;1365;2656
2969;1360;2655
2967;1364;2655
2971;1364;2657
2971;1363;2656
2970;1365;2656
2970;1365;2656
2970;1362;2656
2970;1363;2656
2969;1363;2655
2969;1362;2655
2965;1362;2656
2965;1364;2655
2967;1364;2655
2965;1364;2655
2965;1366;2655
2967;1363;2655
2967;1363;2654
2967;1365;2654
2969;1367;2654
2967;1367;2654
2967;1362;2655
2968;1362;2655
2968;1361;2656
2969;1365;2656
2967;1365;2655
2967;1363;2653
2968;1362;2653
2969;1362;2654
2969;1365;2655
2969;1359;2655
2970;1359;2655
2970;1363;2656
2967;1363;2656
2967;1363;2656
2968;1362;2656
2968;1362;2656
2968;1363;2657
2968;1360;2657
2969;1360;2656
2969;1361;2656
2969;1363;2656
2969;1363;2656
2969;1363;2655
2970;1366;2655
2970;1366;2656
2970;1365;2656
2969;1365;2657
2969;1361;2656
2966;1361;2656
2969;1361;2658
2969;1362;2656
2965;1362;2656
2970;1362;2655
2970;1362;2656
2968;1364;2656
2971;1364;2656
2971;1362;2656
2968;1362;2654
2968;1362;2655
2968;1363;2655
2968;1363;2655
2968;1362;2656
2968;1363;2656
2967;1363;2656
2967;1363;2657
2968;1364;2657
2969;1364;2654
2969;1361;2655
2969;1361;2655
2969;1367;2656
2969;1363;2656
2969;1363;2656
2969;1365;2654
2968;1363;2654
2969;1363;2655
2969;1364;2656
2967;1363;2656
2972;1363;2655
2972;1362;2656
2969;1362;2656
2969;1365;2655
2968;1362;2655
2969;1362;2655
2969;1362;2658
2968;1362;2658
2968;1362;2658
2968;1363;2657
2970;1364;2657
2967;1364;2658
2967;1363;2655
2967;1363;2655
2967;1363;2656
2969;1362;2656
2969;1362;2656
2969;1362;2656
2970;1364;2656
2969;1364;2654
2969;1363;2654
2967;1361;2654
2968;1361;2654
2968;1359;2655
2968;1362;2655
2969;1362;2656
2969;1363;2656
2969;1363;2654
2969;1365;2654
2968;1361;2654
2968;1361;2655
2968;1361;2656
2968;1366;2656
2970;1366;2656
2970;1361;2655
2971;1364;2655
2970;1364;2653
2970;1362;2653
2969;1362;2656
2969;1363;2656
2969;1366;2656
2969;1366;2657
2969;1364;2656
2968;1365;2656
2970;1365;2655
2970;1365;2655
2970;1361;2655
2967;1361;2656
2967;1362;2657
2969;1362;2657
2969;1365;2658
2970;1365;2658
2969;1365;2654
2969;1364;2655
